CURSO_ACADEMICO;NOMBRE_PROGRAMA_MOVILIDAD;NOMBRE_AREA_ESTUDIOS_MOV;CENTRO;IN_OUT;NOMBRE_IDIOMA_NIVEL_MOVILIDAD;PAIS_UNIVERSIDAD_ACUERDO;UNIVERSIDAD_ACUERDO;PLAZAS_OFERTADAS_ALUMNOS;PLAZAS_ASIGNADAS_ALUMNOS_OUT;FECHA_ACTUALIZACION
2023;ERASMUS;071-Ingeniería y ramas de la ingeniería;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;ESPAÑOL - B1 (Nivel intermedio);Suecia;Mälardalens Högskola (Suecia);4;0;25/08/2024
2023;ERASMUS;071-Ingeniería y ramas de la ingeniería;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Fachhochschule Bielefeld (Alemania);4;0;25/08/2024
2023;ERASMUS;071-Ingeniería y ramas de la ingeniería;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université Jean Monnet De Saint- Etienne (Francia);3;0;25/08/2024
2023;ERASMUS;071-Ingeniería y ramas de la ingeniería;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université Paul Sabatier - Toulouse Iii (Francia);4;0;25/08/2024
2023;ERASMUS;071-Ingeniería y ramas de la ingeniería;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université Claude Bernard (Lyon I) (Francia);1;0;25/08/2024
2023;ERASMUS;071-Ingeniería y ramas de la ingeniería;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;INGLÉS - B1 (Nivel intermedio);Turquía;Karadeniz Technical University (Turquía);3;0;25/08/2024
2023;ERASMUS;071-Ingeniería y ramas de la ingeniería;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;INGLÉS - B2 (Nivel avanzado);Rumanía;Universitatea Constantin Brancursi Targu-Jiu (Rumanía);2;0;25/08/2024
2023;ERASMUS;071-Ingeniería y ramas de la ingeniería;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;INGLÉS - B2 (Nivel avanzado);Suecia;Mälardalens Högskola (Suecia);4;1;25/08/2024
2023;ERASMUS;071-Ingeniería y ramas de la ingeniería;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Politecnico Di Bari (Italia);3;0;25/08/2024
2023;ERASMUS;071-Ingeniería y ramas de la ingeniería;Escuela Universitaria Politécnica de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Jade Hochschule-Fachhochschule Wilhelmshaven/Oldenburg/Elsfleth (Alemania);2;0;25/08/2024
2023;ERASMUS;071-Ingeniería y ramas de la ingeniería;Escuela Universitaria Politécnica de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Rumanía;Universitatea Constantin Brancursi Targu-Jiu (Rumanía);2;0;25/08/2024
2023;ERASMUS;071-Ingeniería y ramas de la ingeniería;Escuela Universitaria Politécnica de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Alemania;Jade Hochschule-Fachhochschule Wilhelmshaven/Oldenburg/Elsfleth (Alemania);2;0;25/08/2024
2023;ERASMUS;071-Ingeniería y ramas de la ingeniería;Escuela Universitaria Politécnica de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Rumanía;Universitatea Constantin Brancursi Targu-Jiu (Rumanía);2;0;25/08/2024
2023;ERASMUS;071-Ingeniería y ramas de la ingeniería;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Hochschule Esslingen - University Of Applied Sciences (Alemania);3;0;25/08/2024
2023;ERASMUS;071-Ingeniería y ramas de la ingeniería;Facultad de Ciencias;IN;No Informado;Francia;Université Grenoble Alpes (Uga) (Francia);0;0;25/08/2024
2023;ERASMUS;071-Ingeniería y ramas de la ingeniería;Facultad de Ciencias;OUT;No Informado;Francia;Université Grenoble Alpes (Uga) (Francia);0;0;25/08/2024
2023;ERASMUS;0710-0710-Oficios de ingeniería e ingeniería, no definidos con más detalle;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Austria;Fh Joanneum Gesellschaft Mbh (Austria);2;0;25/08/2024
2023;ERASMUS;0710-0710-Oficios de ingeniería e ingeniería, no definidos con más detalle;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Suecia;University Of Gävle (Suecia);2;0;25/08/2024
2023;ERASMUS;0710-0710-Oficios de ingeniería e ingeniería, no definidos con más detalle;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B2 (Nivel avanzado);Austria;Fh Joanneum Gesellschaft Mbh (Austria);2;1;25/08/2024
2023;ERASMUS;0710-0710-Oficios de ingeniería e ingeniería, no definidos con más detalle;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B2 (Nivel avanzado);Suecia;University Of Gävle (Suecia);8;0;25/08/2024
2023;ERASMUS;0710-0710-Oficios de ingeniería e ingeniería, no definidos con más detalle;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Da Beira Interior (Portugal);2;0;25/08/2024
2023;ERASMUS;0710-0710-Oficios de ingeniería e ingeniería, no definidos con más detalle;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade Da Beira Interior (Portugal);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Georg-Simon-Ohm-Hochschule Nürnberg (Alemania);1;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Dinamarca;Syddansk Universitet (Dinamarca);1;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Lorraine (Francia);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Pau Et Des Pays De L'Adour (Francia);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Holanda;Universiteit Twente (Holanda);1;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Holanda;Technische Universiteit Eindhoven (Holanda);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Hungría;Budapest University Of Technology And Economics (Hungría);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Politecnico Di Torino (Italia);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Genova (Italia);3;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di L'Aquila (Italia);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Roma 'La Sapienza' (Italia);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Uniwersytet Mikolaja Kopernika W Toruniu (Polonia);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade De Aveiro (Portugal);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade De Coimbra (Portugal);3;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;IN;INGLÉS - B1 (Nivel intermedio);Dinamarca;Ålborg Universitet (Dinamarca);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;IN;No Informado;Alemania;Technische Universität Clausthal (Alemania);1;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;IN;No Informado;Francia;Université De Caen (Francia);1;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;IN;No Informado;Italia;Università Degli Studi Di Napoli Federico Ii (Italia);1;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;IN;No Informado;Italia;Università Degli Studi Di Salerno (Italia);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Technische Universität Clausthal (Alemania);1;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Technische Universität Carolo-Wilhelmina Zu Braunschweig (Alemania);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;ALEMÁN - B1 (Nivel intermedio);Austria;Technische Universität Wien (Austria);1;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;ALEMÁN - B2 (Nivel avanzado);Alemania;Georg-Simon-Ohm-Hochschule Nürnberg (Alemania);1;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;ALEMÁN - B2 (Nivel avanzado);Austria;Technische Universität Graz (Austria);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université De Pau Et Des Pays De L'Adour (Francia);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université De Technologie De Compiegne (Francia);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université De Lorraine (Francia);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;FRANCÉS - B2 (Nivel avanzado);Francia;Institut National Polytechnique De Toulouse (Francia);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B1 (Nivel intermedio);Alemania;Hochschule Esslingen - University Of Applied Sciences (Alemania);1;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Napoli Federico Ii (Italia);1;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Genova (Italia);3;2;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B1 (Nivel intermedio);Portugal;Universidade De Aveiro (Portugal);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B1 (Nivel intermedio);Portugal;Universidade De Coimbra (Portugal);0;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B2 (Nivel avanzado);Dinamarca;Syddansk Universitet (Dinamarca);1;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B2 (Nivel avanzado);Finlandia;Lappeenrannan Teknillinen Yliopisto (Finlandia);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B2 (Nivel avanzado);Hungría;Budapest University Of Technology And Economics (Hungría);2;1;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B2 (Nivel avanzado);Italia;Università Degli Studi Di Salerno (Italia);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B2 (Nivel avanzado);Italia;Politecnico Di Milano (Italia);2;1;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B2 (Nivel avanzado);Portugal;Instituto Politecnico De Lisboa (Portugal);1;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B2 (Nivel avanzado);Portugal;Universidade De Lisboa (Portugal);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - C1 (Nivel avanzado 1);Dinamarca;Ålborg Universitet (Dinamarca);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - C1 (Nivel avanzado 1);Holanda;Universiteit Twente (Holanda);1;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - C1 (Nivel avanzado 1);Holanda;Technische Universiteit Eindhoven (Holanda);2;2;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Politecnico Di Torino (Italia);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Bologna (Italia);2;1;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Roma 'La Sapienza' (Italia);2;1;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;No Informado;Francia;Université De Caen (Francia);1;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;No Informado;Italia;Università Degli Studi Di L'Aquila (Italia);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;OTROS - B2 (Nivel avanzado);Polonia;Uniwersytet Mikolaja Kopernika W Toruniu (Polonia);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;PORTUGUÉS - A2 (Nivel básico avanzado);Portugal;Universidade Nova De Lisboa (Portugal);4;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Instituto Politecnico De Lisboa (Portugal);1;1;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela de Ingeniería y Arquitectura;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade De Coimbra (Portugal);3;3;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela Politécnica Superior;IN;No Informado;Francia;Université D'Orléans (Francia);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela Politécnica Superior;OUT;INGLÉS - B1 (Nivel intermedio);Turquía;Ege University (Turquía);1;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Escuela Politécnica Superior;OUT;INGLÉS - B2 (Nivel avanzado);Francia;Université D'Orléans (Francia);2;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Holanda;Universiteit Twente (Holanda);5;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Facultad de Ciencias;IN;No Informado;Holanda;Technische Universiteit Eindhoven (Holanda);3;0;25/08/2024
2023;ERASMUS;0711-Ingeniería química y procesos;Facultad de Veterinaria;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Salerno (Italia);1;0;25/08/2024
2023;ERASMUS;0713-Electricidad y energía;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Carl Von Ossietzky-Universität Oldenburg (Alemania);5;0;25/08/2024
2023;ERASMUS;0713-Electricidad y energía;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Hochschule Bremen (Alemania);2;0;25/08/2024
2023;ERASMUS;0713-Electricidad y energía;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Universität Karlsruhe (Th) (Alemania);4;0;25/08/2024
2023;ERASMUS;0713-Electricidad y energía;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Fachhochschule Kiel (Alemania);1;0;25/08/2024
2023;ERASMUS;0713-Electricidad y energía;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Haute École Ephec (Bélgica);2;0;25/08/2024
2023;ERASMUS;0713-Electricidad y energía;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Finlandia;Savonia University Of Applied Sciences (Finlandia);2;0;25/08/2024
2023;ERASMUS;0713-Electricidad y energía;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université D'Artois (Francia);1;0;25/08/2024
2023;ERASMUS;0713-Electricidad y energía;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Savoie Mont Blanc (Francia);2;0;25/08/2024
2023;ERASMUS;0713-Electricidad y energía;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Perpignan, Via Domitia (Francia);4;0;25/08/2024
2023;ERASMUS;0713-Electricidad y energía;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Institut National Des Sciences Appliquees De Lyon (Francia);1;0;25/08/2024
2023;ERASMUS;0713-Electricidad y energía;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Grenoble Inp Group (Grenoble Institute Of Technology) (Francia);2;0;25/08/2024
2023;ERASMUS;0713-Electricidad y energía;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;École Nationale Supérieure Des Mines De Paris (Francia);5;0;25/08/2024
2023;ERASMUS;0713-Electricidad y energía;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Grecia;Ethniko Metsovio Polytechnio (Grecia);5;0;25/08/2024
2023;ERASMUS;0713-Electricidad y energía;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Politecnico Di Torino (Italia);4;0;25/08/2024
2023;ERASMUS;0713-Electricidad y energía;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Roma Tre (Italia);3;0;25/08/2024
2023;ERASMUS;0713-Electricidad y energía;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade De Lisboa (Portugal);5;0;25/08/2024
2023;ERASMUS;0713-Electricidad y energía;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade De Aveiro (Portugal);1;0;25/08/2024
2023;ERASMUS;0713-Electricidad y energía;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Rumanía;Universitatea Aurel Vlaicu Din Arad (Rumanía);4;0;25/08/2024
2023;ERASMUS;0713-Electricidad y energía;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Düzce Universitesi (Turquía);1;0;25/08/2024
2023;ERASMUS;0713-Electricidad y energía;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Istanbul Aydin University (Turquía);2;0;25/08/2024
2023;ERASMUS;0713-Electricidad y energía;Escuela de Ingeniería y Arquitectura;IN;No Informado;Alemania;Hochschule Darmstadt (Alemania);2;0;25/08/2024
